ID,AGE,JOB,MARITAL,EDUCATION,DEFAULT,BALANCE,HOUSING,LOAN,CONTACT,DAY,MONTH,DURATION,CAMPAIGN,PDAYS,PREVIOUS,POUTCOME,TARGET
cl/30486,30,admin.,married,tertiary,no,285,no,no,cellular,5,feb,693,2,-1,0,,no
cl/8762,29,admin.,single,secondary,no,-309,yes,yes,,4,jun,215,1,-1,0,,no
cl/6181,40,admin.,married,secondary,no,3087,yes,yes,,27,may,185,1,-1,0,,no
cl/23343,37,housemaid,married,primary,no,309,no,no,cellular,27,aug,11,15,-1,0,,no
cl/19574,50,services,married,secondary,no,5569,no,no,cellular,7,aug,103,4,-1,0,,no
cl/24775,48,management,married,tertiary,no,1741,yes,yes,telephone,18,nov,40,1,-1,0,,no
cl/35520,57,services,married,secondary,no,1577,yes,no,telephone,7,may,908,2,357,1,other,no
cl/43317,32,management,single,tertiary,no,1619,no,no,cellular,17,mar,184,1,321,2,success,no
cl/9216,59,management,married,primary,no,2269,no,yes,,5,jun,158,1,-1,0,,no
cl/28880,34,management,married,secondary,no,243,no,no,cellular,30,jan,417,4,-1,0,,no
cl/17906,45,admin.,married,secondary,no,3307,no,no,cellular,30,jul,129,2,-1,0,,no
cl/2774,31,admin.,married,secondary,no,393,yes,no,,14,may,466,1,-1,0,,no
cl/43645,60,housemaid,married,primary,no,182,no,no,cellular,6,may,141,1,10,10,failure,no
cl/36054,34,entrepreneur,married,primary,no,0,yes,no,cellular,11,may,547,1,-1,0,,no
cl/4439,38,admin.,divorced,secondary,no,3750,yes,no,,20,may,119,1,-1,0,,no
cl/34873,23,services,married,secondary,no,83,yes,no,cellular,6,may,199,1,358,1,failure,no
cl/18900,60,technician,married,secondary,no,914,no,no,,4,aug,64,1,-1,0,,no
cl/30978,49,housemaid,divorced,secondary,no,267,no,no,telephone,9,feb,23,5,-1,0,,no
cl/14809,42,technician,married,secondary,no,11,yes,no,cellular,16,jul,272,1,-1,0,,no
cl/10105,39,blue-collar,single,secondary,no,393,yes,no,,11,jun,339,1,-1,0,,no
cl/20393,50,management,married,tertiary,no,1859,no,no,cellular,11,aug,85,5,-1,0,,no
cl/34830,26,blue-collar,single,secondary,no,0,yes,no,cellular,6,may,340,1,-1,0,,no
cl/10413,48,blue-collar,married,primary,no,916,no,no,,12,jun,37,3,-1,0,,no
cl/20787,41,technician,divorced,secondary,no,1545,no,yes,cellular,13,aug,183,2,-1,0,,no
cl/13603,38,blue-collar,married,primary,no,-257,yes,yes,cellular,9,jul,458,1,-1,0,,no
cl/12174,49,management,married,tertiary,no,-190,no,no,,20,jun,11,7,-1,0,,no
cl/1226,51,retired,married,secondary,no,226,yes,yes,,8,may,418,1,-1,0,,no
cl/16405,52,admin.,married,secondary,no,3703,yes,no,cellular,23,jul,152,1,-1,0,,no
cl/39147,57,blue-collar,married,secondary,no,2058,yes,no,telephone,18,may,23,2,-1,0,,no
cl/43846,28,services,single,secondary,no,168,no,no,cellular,1,jun,347,3,140,2,success,yes
cl/24163,37,technician,married,secondary,no,1016,yes,yes,telephone,12,nov,24,1,-1,0,,no
cl/26264,40,technician,single,secondary,no,572,no,no,cellular,20,nov,67,1,91,2,failure,no
cl/36122,36,blue-collar,married,secondary,no,-461,no,no,cellular,11,may,254,2,353,1,failure,no
cl/37915,34,admin.,married,secondary,no,626,yes,no,cellular,14,may,142,2,-1,0,,no
cl/30691,60,technician,married,secondary,no,1139,no,no,cellular,6,feb,67,2,207,2,failure,no
cl/44368,34,management,married,secondary,no,369,no,no,cellular,2,aug,868,3,342,4,failure,yes
cl/24972,31,management,married,tertiary,no,0,yes,no,cellular,18,nov,47,1,-1,0,,no
cl/25958,37,technician,married,secondary,no,5902,yes,no,cellular,19,nov,191,1,180,4,failure,no
cl/1326,30,technician,married,secondary,no,-1,yes,no,,8,may,323,1,-1,0,,no
cl/1166,29,technician,single,secondary,no,247,yes,no,,8,may,134,1,-1,0,,no
cl/2845,59,retired,married,secondary,no,1521,yes,yes,,14,may,1125,2,-1,0,,yes
cl/33145,46,blue-collar,married,primary,no,292,yes,no,cellular,20,apr,386,2,234,4,failure,no
cl/31882,39,technician,married,secondary,no,958,yes,no,cellular,9,apr,141,5,142,4,failure,no
cl/31915,34,blue-collar,married,secondary,no,1235,yes,yes,cellular,9,apr,464,1,-1,0,,no
cl/23926,54,blue-collar,married,primary,no,1059,no,no,cellular,29,aug,73,8,-1,0,,no
cl/26254,34,self-employed,single,tertiary,no,6,no,no,cellular,20,nov,501,2,-1,0,,no
cl/2798,40,blue-collar,married,secondary,no,30,yes,no,,14,may,168,3,-1,0,,no
cl/36046,50,blue-collar,married,secondary,no,2419,yes,no,cellular,11,may,309,1,342,3,other,no
cl/28381,50,retired,married,secondary,no,1227,no,no,cellular,29,jan,380,2,-1,0,,no
cl/39699,25,admin.,single,secondary,no,425,no,no,cellular,27,may,100,1,-1,0,,no
cl/30214,36,technician,divorced,secondary,no,3270,no,no,telephone,5,feb,44,1,-1,0,,no
cl/36090,39,admin.,single,unknown,no,0,yes,no,cellular,11,may,62,1,-1,0,,no
cl/37951,33,blue-collar,single,primary,no,405,yes,no,cellular,14,may,99,4,353,1,failure,no
cl/41369,36,technician,married,secondary,no,191,no,no,cellular,31,aug,69,1,-1,0,,no
cl/36689,48,management,married,secondary,no,2204,yes,no,cellular,12,may,45,1,-1,0,,no
cl/32235,37,management,single,tertiary,no,-670,yes,no,cellular,16,apr,240,1,-1,0,,no
cl/43649,37,management,married,tertiary,no,2283,no,no,cellular,6,may,243,2,98,2,failure,yes
cl/3794,25,blue-collar,married,secondary,no,109,yes,no,,16,may,306,1,-1,0,,no
cl/44392,48,housemaid,single,primary,no,46,no,no,cellular,3,aug,113,2,180,1,failure,yes
cl/9154,37,entrepreneur,married,secondary,no,351,yes,no,,5,jun,169,3,-1,0,,no
cl/2016,37,management,married,tertiary,no,-120,yes,no,,9,may,77,2,-1,0,,no
cl/39893,25,management,single,tertiary,no,1628,no,no,cellular,2,jun,91,1,-1,0,,no
cl/12220,53,blue-collar,married,unknown,no,-491,yes,no,,20,jun,124,4,-1,0,,no
cl/21191,36,technician,married,secondary,no,-393,no,no,telephone,14,aug,119,4,-1,0,,no
cl/41455,63,retired,married,tertiary,no,1795,no,no,cellular,7,sep,219,1,-1,0,,yes
cl/38825,29,blue-collar,married,secondary,no,-95,yes,no,cellular,18,may,164,1,370,1,failure,no
cl/2010,33,blue-collar,single,primary,no,447,yes,no,,9,may,180,2,-1,0,,no
cl/25837,46,entrepreneur,married,secondary,no,3317,no,no,cellular,19,nov,231,2,-1,0,,no
cl/40223,37,services,married,secondary,no,3,yes,no,cellular,12,jun,105,4,318,6,failure,no
cl/39018,32,blue-collar,married,secondary,no,-667,yes,no,cellular,18,may,152,7,349,1,other,no
cl/22922,39,technician,divorced,secondary,no,807,yes,yes,cellular,26,aug,209,6,-1,0,,no
cl/36219,41,blue-collar,married,secondary,no,306,yes,no,telephone,11,may,86,1,369,2,failure,no
cl/19449,38,technician,married,secondary,no,1097,no,yes,cellular,7,aug,186,3,-1,0,,no
cl/38491,48,blue-collar,married,secondary,no,480,yes,no,cellular,15,may,830,1,352,2,failure,yes
cl/30192,37,management,married,tertiary,no,57,no,no,cellular,5,feb,345,1,-1,0,,yes
cl/39298,28,admin.,married,secondary,no,576,yes,yes,cellular,18,may,20,6,-1,0,,no
cl/14640,27,services,single,secondary,no,1928,no,yes,cellular,15,jul,513,5,-1,0,,no
cl/32026,45,technician,single,primary,no,237,yes,no,cellular,14,apr,110,1,263,1,failure,no
cl/993,52,blue-collar,married,tertiary,no,297,yes,no,,7,may,55,1,-1,0,,no
cl/33488,49,technician,married,tertiary,no,2611,no,no,cellular,20,apr,194,2,-1,0,,yes
cl/34812,40,retired,married,secondary,no,102,no,no,cellular,6,may,168,1,-1,0,,no
cl/12775,27,blue-collar,single,secondary,no,77,no,yes,cellular,7,jul,497,1,-1,0,,no
cl/35248,35,blue-collar,single,secondary,yes,-177,yes,yes,cellular,7,may,193,1,-1,0,,no
cl/34153,32,management,married,tertiary,no,1388,yes,no,cellular,30,apr,753,1,-1,0,,yes
cl/41139,55,technician,divorced,tertiary,no,0,no,no,cellular,18,aug,237,1,-1,0,,yes
cl/24715,46,self-employed,married,tertiary,no,0,yes,yes,cellular,17,nov,258,1,-1,0,,no
cl/24109,43,retired,married,secondary,no,860,no,no,telephone,30,oct,132,1,-1,0,,yes
cl/7056,28,management,single,tertiary,no,355,yes,yes,,28,may,300,4,-1,0,,no
cl/15083,29,services,single,secondary,no,0,no,no,cellular,17,jul,58,1,-1,0,,no
cl/30608,49,self-employed,married,tertiary,no,503,yes,no,cellular,6,feb,310,4,200,1,failure,no
cl/43444,27,admin.,single,secondary,no,1327,no,no,cellular,12,apr,339,1,241,9,other,no
cl/15198,29,management,married,tertiary,no,51,yes,no,cellular,17,jul,1319,5,-1,0,,yes
cl/34694,45,management,married,tertiary,no,0,yes,no,cellular,5,may,469,2,342,1,failure,no
cl/35608,39,blue-collar,single,secondary,no,0,yes,no,cellular,7,may,722,2,-1,0,,no
cl/1591,53,blue-collar,divorced,secondary,no,145,yes,no,,8,may,193,1,-1,0,,no
cl/15615,31,housemaid,married,secondary,no,0,yes,no,cellular,21,jul,171,1,-1,0,,no
cl/23901,41,management,single,tertiary,no,2408,no,no,cellular,29,aug,122,2,-1,0,,no
cl/20290,48,blue-collar,married,secondary,no,794,no,no,cellular,11,aug,135,6,-1,0,,no
cl/25464,58,technician,married,secondary,no,4717,yes,no,cellular,19,nov,135,1,-1,0,,no
cl/42268,71,retired,married,primary,no,2600,no,no,cellular,13,nov,186,2,98,1,success,yes
cl/43761,47,blue-collar,married,secondary,no,1568,yes,no,cellular,21,may,226,3,91,8,success,yes
cl/13487,54,self-employed,married,primary,no,0,no,yes,telephone,9,jul,130,2,-1,0,,no
cl/37710,26,admin.,single,secondary,yes,-930,yes,no,cellular,14,may,786,1,-1,0,,yes
cl/15884,47,management,married,tertiary,no,393,yes,yes,cellular,21,jul,419,2,-1,0,,no
cl/15341,47,admin.,married,secondary,no,26,no,yes,cellular,18,jul,71,3,-1,0,,no
cl/3828,38,blue-collar,married,primary,no,467,yes,no,,16,may,379,1,-1,0,,no
cl/10077,53,self-employed,married,tertiary,no,1128,no,no,,11,jun,29,1,-1,0,,no
cl/36284,51,blue-collar,married,primary,no,581,yes,no,cellular,11,may,282,1,-1,0,,no
cl/30448,38,technician,divorced,tertiary,no,915,yes,no,cellular,5,feb,22,7,266,4,other,no
cl/31726,33,blue-collar,married,secondary,no,1130,yes,no,cellular,7,apr,1063,1,-1,0,,no
cl/41725,34,blue-collar,single,unknown,no,484,no,no,cellular,8,oct,90,1,-1,0,,no
cl/30570,54,self-employed,married,tertiary,no,542,no,no,telephone,6,feb,48,5,-1,0,,no
cl/11737,46,services,married,secondary,no,457,yes,yes,,20,jun,74,1,-1,0,,no
cl/37837,34,management,single,tertiary,no,28,yes,no,cellular,14,may,175,1,358,2,failure,no
cl/7935,32,admin.,married,secondary,no,-540,yes,yes,,30,may,53,7,-1,0,,no
cl/21047,48,management,married,tertiary,no,1344,yes,yes,cellular,14,aug,69,6,-1,0,,no
cl/1339,43,blue-collar,married,primary,no,186,yes,no,,8,may,178,1,-1,0,,no
cl/6934,25,blue-collar,divorced,secondary,no,2428,yes,no,,28,may,376,4,-1,0,,no
cl/12127,53,blue-collar,married,unknown,no,111,no,no,,20,jun,39,3,-1,0,,no
cl/43510,31,admin.,divorced,secondary,no,2980,no,no,cellular,20,apr,930,4,292,2,other,no
cl/14183,35,technician,married,secondary,no,0,no,no,cellular,11,jul,271,2,-1,0,,no
cl/2554,28,technician,single,secondary,no,26765,no,no,,13,may,210,8,-1,0,,no
cl/16674,31,blue-collar,single,secondary,no,-806,yes,yes,cellular,24,jul,205,3,-1,0,,no
cl/3511,59,management,single,secondary,no,671,yes,yes,,15,may,157,5,-1,0,,no
cl/17203,27,management,single,tertiary,no,72,yes,no,cellular,28,jul,131,7,-1,0,,no
cl/38162,51,management,married,tertiary,no,0,yes,no,cellular,15,may,60,1,343,7,failure,no
cl/21138,38,technician,married,secondary,no,167,no,no,cellular,14,aug,145,2,-1,0,,no
cl/24189,44,management,married,tertiary,no,6203,yes,yes,cellular,17,nov,58,1,188,1,failure,no
cl/32470,39,entrepreneur,divorced,tertiary,no,0,no,no,cellular,16,apr,561,3,-1,0,,no
cl/45019,57,admin.,married,secondary,no,16873,no,no,cellular,14,oct,219,3,372,1,failure,no
cl/18885,55,management,married,tertiary,no,236,no,no,cellular,4,aug,200,1,-1,0,,no
cl/6093,54,management,married,tertiary,no,1353,yes,no,,27,may,119,2,-1,0,,no
cl/34224,40,blue-collar,married,primary,no,-388,yes,no,cellular,4,may,195,3,340,1,failure,no
cl/35708,58,technician,married,secondary,no,950,yes,no,cellular,8,may,49,1,303,1,failure,no
cl/11011,38,unemployed,married,secondary,no,926,no,no,,17,jun,705,5,-1,0,,no
cl/34576,33,management,single,tertiary,no,12686,yes,no,cellular,5,may,470,2,166,2,failure,no
cl/4156,56,blue-collar,married,secondary,no,25,yes,no,,19,may,264,1,-1,0,,no
cl/20404,30,housemaid,single,tertiary,no,3362,no,no,cellular,12,aug,101,2,-1,0,,no
cl/22334,31,technician,divorced,tertiary,no,0,no,no,cellular,22,aug,127,2,-1,0,,no
cl/5549,29,management,single,tertiary,no,0,yes,no,,23,may,331,2,-1,0,,no
cl/34221,26,services,single,secondary,no,256,yes,no,cellular,4,may,101,2,-1,0,,no
cl/25345,40,entrepreneur,married,secondary,no,1532,yes,yes,cellular,18,nov,173,7,-1,0,,no
cl/7122,29,blue-collar,married,unknown,no,559,yes,no,,29,may,182,2,-1,0,,no
cl/1871,33,blue-collar,single,secondary,no,687,yes,no,,9,may,174,1,-1,0,,no
cl/30527,40,unemployed,married,tertiary,no,2135,yes,no,cellular,5,feb,171,5,230,1,failure,no
cl/32643,40,blue-collar,married,secondary,no,4795,yes,no,cellular,17,apr,57,1,-1,0,,no
cl/4223,46,blue-collar,married,secondary,no,679,yes,no,,19,may,723,1,-1,0,,no
cl/44417,35,management,single,tertiary,no,747,no,no,cellular,4,aug,91,1,1,6,other,no
cl/31536,58,,married,unknown,no,68,no,no,cellular,2,apr,268,1,-1,0,,yes
cl/36663,41,unemployed,married,secondary,no,277,yes,no,cellular,12,may,152,3,351,2,failure,no
cl/40298,26,management,single,tertiary,no,170,no,no,cellular,15,jun,129,1,-1,0,,yes
cl/3351,59,services,married,secondary,no,7475,no,no,,15,may,587,1,-1,0,,no
cl/44606,27,student,single,primary,yes,25,no,no,,28,aug,8,1,-1,0,,no
cl/36344,36,blue-collar,divorced,primary,yes,0,yes,no,cellular,11,may,97,2,305,1,failure,no
cl/19624,60,blue-collar,married,primary,no,3462,no,no,cellular,7,aug,125,2,-1,0,,no
cl/11825,51,management,married,tertiary,no,3045,no,yes,,20,jun,208,2,-1,0,,no
cl/33294,54,retired,married,secondary,no,303,yes,no,cellular,20,apr,240,1,349,2,failure,no
cl/40034,36,technician,divorced,secondary,no,3158,yes,no,cellular,3,jun,144,2,-1,0,,yes
cl/14307,32,management,married,tertiary,no,184,yes,no,cellular,14,jul,238,3,-1,0,,no
cl/29348,34,unemployed,single,secondary,no,847,no,no,cellular,2,feb,684,2,-1,0,,no
cl/7193,40,management,married,tertiary,no,832,yes,yes,,29,may,126,1,-1,0,,no
cl/22363,34,technician,married,tertiary,no,149,no,no,cellular,22,aug,739,2,-1,0,,yes
cl/9369,40,management,single,tertiary,no,383,yes,no,,6,jun,106,5,-1,0,,no
cl/32926,31,services,single,secondary,no,603,yes,yes,cellular,17,apr,185,2,319,2,failure,no
cl/18361,49,unemployed,married,secondary,no,13818,no,no,cellular,31,jul,221,2,-1,0,,no
cl/22161,41,housemaid,married,primary,no,39,no,no,cellular,21,aug,299,4,-1,0,,no
cl/32716,46,blue-collar,married,secondary,no,229,yes,no,cellular,17,apr,191,1,-1,0,,no
cl/33609,45,services,married,primary,no,-79,yes,no,cellular,20,apr,59,4,348,2,failure,no
cl/30780,38,blue-collar,married,primary,no,558,yes,no,cellular,6,feb,427,3,-1,0,,no
cl/3732,40,technician,married,secondary,no,257,yes,no,,16,may,731,4,-1,0,,no
cl/3029,29,management,single,tertiary,no,1952,yes,no,,14,may,354,1,-1,0,,no
cl/33996,29,management,single,tertiary,no,91,no,no,cellular,30,apr,99,1,274,4,other,no
cl/2190,31,technician,single,secondary,no,628,yes,no,,12,may,1083,2,-1,0,,no
cl/32066,35,blue-collar,married,secondary,no,106,yes,no,cellular,14,apr,252,5,-1,0,,no
cl/24290,49,entrepreneur,married,secondary,no,2655,no,no,cellular,17,nov,63,1,-1,0,,no
cl/33100,32,entrepreneur,married,secondary,no,-242,yes,no,cellular,20,apr,1202,3,-1,0,,yes
cl/24602,49,management,divorced,tertiary,no,1904,no,yes,cellular,17,nov,131,2,-1,0,,no
cl/8910,26,blue-collar,single,primary,no,3342,yes,no,,4,jun,329,4,-1,0,,no
cl/20997,44,management,married,tertiary,no,6945,no,no,cellular,14,aug,114,3,-1,0,,no
cl/27359,59,management,married,tertiary,no,261,yes,yes,cellular,21,nov,124,1,-1,0,,no
cl/19342,56,services,married,secondary,no,144,no,no,cellular,6,aug,184,2,-1,0,,no
cl/36450,31,technician,single,secondary,no,2377,yes,no,cellular,11,may,350,3,-1,0,,no
cl/8223,35,services,married,tertiary,no,0,yes,no,,2,jun,312,2,-1,0,,no
cl/29144,34,unemployed,divorced,tertiary,no,182,yes,no,cellular,2,feb,170,1,-1,0,,no
cl/30347,59,technician,married,secondary,no,2613,no,no,cellular,5,feb,79,1,-1,0,,no
cl/7460,38,management,divorced,tertiary,no,4692,yes,no,,29,may,1363,2,-1,0,,yes
cl/19639,37,blue-collar,married,tertiary,no,359,no,yes,cellular,7,aug,3422,2,-1,0,,no
cl/41734,38,services,divorced,secondary,no,53,no,no,cellular,8,oct,78,1,58,1,other,no
cl/8734,44,management,married,tertiary,no,529,yes,no,,4,jun,129,4,-1,0,,no
cl/5698,54,blue-collar,married,unknown,no,-361,yes,no,,26,may,227,1,-1,0,,no
cl/35925,35,admin.,single,secondary,no,0,yes,no,cellular,8,may,376,3,-1,0,,no
cl/20689,51,unemployed,married,secondary,no,2254,no,no,cellular,12,aug,83,3,-1,0,,no
cl/12066,40,blue-collar,married,primary,no,4,no,no,,20,jun,287,9,-1,0,,no
cl/33085,32,services,single,secondary,no,659,yes,no,cellular,20,apr,12,6,-1,0,,no
cl/38079,39,blue-collar,single,secondary,no,522,yes,no,telephone,14,may,225,7,350,2,failure,no
cl/10325,48,technician,married,unknown,no,74,no,no,,12,jun,181,1,-1,0,,no
cl/27746,58,retired,married,tertiary,no,-607,no,yes,cellular,28,jan,145,1,-1,0,,no
cl/32357,43,management,married,tertiary,no,240,yes,no,cellular,16,apr,453,1,-1,0,,yes
cl/43959,46,services,married,secondary,no,0,yes,no,cellular,22,jun,154,1,124,1,other,no
cl/13231,28,management,single,tertiary,no,882,no,yes,cellular,8,jul,107,2,-1,0,,no
cl/26738,30,blue-collar,divorced,primary,no,511,yes,no,cellular,20,nov,157,3,-1,0,,no
cl/8415,54,management,single,tertiary,no,0,yes,no,,3,jun,68,1,-1,0,,no
cl/38710,43,blue-collar,married,primary,no,46,yes,no,cellular,15,may,38,7,332,6,failure,no
cl/28125,31,management,single,tertiary,no,86,no,no,cellular,29,jan,100,1,170,4,failure,no
cl/10660,35,admin.,married,secondary,no,4698,yes,no,,16,jun,359,1,-1,0,,no
cl/30178,38,unemployed,married,primary,no,890,yes,no,cellular,5,feb,43,2,-1,0,,no
cl/13882,31,technician,married,secondary,no,0,yes,yes,cellular,10,jul,114,1,-1,0,,no
cl/30504,38,housemaid,married,secondary,no,333,yes,no,cellular,5,feb,606,2,202,1,other,no
cl/12567,37,services,single,secondary,no,-244,no,no,,3,jul,178,1,-1,0,,no
cl/22012,32,management,married,secondary,no,375,no,no,cellular,20,aug,135,3,-1,0,,no
cl/34790,36,management,single,secondary,no,532,yes,no,cellular,6,may,50,1,-1,0,,no
cl/3572,46,technician,divorced,secondary,no,435,yes,no,,15,may,192,3,-1,0,,no
cl/5274,34,technician,married,secondary,no,1092,no,no,,23,may,268,1,-1,0,,no
cl/25193,57,management,married,tertiary,no,1357,yes,yes,cellular,18,nov,97,2,-1,0,,no
cl/7584,35,blue-collar,divorced,secondary,no,52,yes,no,,30,may,574,1,-1,0,,no
cl/15751,35,blue-collar,married,secondary,no,187,no,yes,cellular,21,jul,178,1,-1,0,,no
cl/17274,30,admin.,single,secondary,no,-548,yes,yes,cellular,28,jul,70,2,-1,0,,no
cl/41910,46,admin.,single,secondary,no,1693,yes,no,cellular,20,oct,427,1,-1,0,,yes
cl/44824,28,admin.,single,secondary,no,127,no,no,cellular,16,sep,1334,2,-1,0,,yes
cl/5300,32,student,single,secondary,no,1883,yes,no,,23,may,57,1,-1,0,,no
cl/19109,43,services,married,secondary,no,2126,no,no,cellular,5,aug,92,2,-1,0,,no
cl/2258,31,blue-collar,married,secondary,no,286,yes,yes,,12,may,260,2,-1,0,,no
cl/6406,32,services,single,secondary,no,259,yes,no,,27,may,363,2,-1,0,,no
cl/462,43,blue-collar,married,secondary,no,-509,yes,no,,6,may,124,1,-1,0,,no
cl/21197,32,management,single,secondary,no,1473,no,no,cellular,14,aug,253,7,-1,0,,no
cl/22189,32,management,single,tertiary,no,438,no,no,cellular,21,aug,318,5,-1,0,,no
cl/42985,44,management,married,tertiary,no,1791,no,no,cellular,11,feb,71,1,190,1,success,yes
cl/3329,46,management,married,tertiary,no,1217,yes,no,,15,may,236,1,-1,0,,no
cl/15692,47,technician,married,secondary,no,1981,yes,no,cellular,21,jul,919,2,-1,0,,yes
cl/10982,48,management,divorced,secondary,no,720,yes,no,,17,jun,277,2,-1,0,,no
cl/22939,41,management,married,tertiary,no,2251,no,no,cellular,26,aug,338,9,-1,0,,no
cl/1153,54,technician,divorced,secondary,no,1904,yes,yes,,7,may,280,3,-1,0,,no
cl/38264,57,admin.,married,secondary,no,-967,yes,no,telephone,15,may,8,7,-1,0,,no
cl/13403,53,management,married,tertiary,no,0,yes,no,cellular,9,jul,296,1,-1,0,,no
cl/5321,25,student,single,secondary,no,1765,yes,no,,23,may,135,2,-1,0,,no
cl/27918,55,admin.,married,unknown,no,98,no,yes,cellular,28,jan,214,1,-1,0,,no
cl/29795,33,technician,married,secondary,no,0,yes,yes,cellular,4,feb,154,2,-1,0,,no
cl/4286,41,blue-collar,married,unknown,no,665,yes,no,,19,may,142,3,-1,0,,no
cl/28201,26,technician,single,tertiary,no,252,yes,no,cellular,29,jan,187,1,-1,0,,no
cl/8000,40,admin.,single,secondary,no,2378,yes,no,,2,jun,65,1,-1,0,,no
cl/29161,36,unemployed,divorced,secondary,no,1366,no,yes,cellular,2,feb,131,1,-1,0,,no
cl/6682,32,services,single,secondary,no,284,yes,no,,28,may,63,2,-1,0,,no
